"MTU (CET/CEST)","Area","Day-ahead (MW)","Intraday (MW)","Current (MW)","Actual (MW)"
"02/01/2021 10:15:00 - 02/01/2021 10:30:00","BZN|DE-LU","1890.69","2414.47","1534.02","1808.81"
"02/01/2021 10:30:00 - 02/01/2021 10:45:00","BZN|DE-LU","1769.95","2282.46","1407.91","1665.10"
"02/01/2021 10:45:00 - 02/01/2021 11:00:00","BZN|DE-LU","1647.94","2148.11","1339.16","1567.55"
"02/01/2021 11:00:00 - 02/01/2021 11:15:00","BZN|DE-LU","1533.68","2016.47","1274.33","1445.71"
"02/01/2021 11:15:00 - 02/01/2021 11:30:00","BZN|DE-LU","1444.38","1888.84","1217.76","1349.43"
"02/01/2021 11:30:00 - 02/01/2021 11:45:00","BZN|DE-LU","1365.17","1760.40","1171.79","1280.96"
"02/01/2021 11:45:00 - 02/01/2021 12:00:00","BZN|DE-LU","1285.80","1640.91","1098.19","1161.19"
"02/01/2021 12:00:00 - 02/01/2021 12:15:00","BZN|DE-LU","1217.50","1529.73","1074.65","1072.77"
"02/01/2021 12:15:00 - 02/01/2021 12:30:00","BZN|DE-LU","1163.23","1442.18","1036.51","1037.43"
"02/01/2021 12:30:00 - 02/01/2021 12:45:00","BZN|DE-LU","1122.55","1365.73","999.22","968.69"
"02/01/2021 12:45:00 - 02/01/2021 13:00:00","BZN|DE-LU","1101.38","1310.74","973.78","932.63"
"02/01/2021 13:00:00 - 02/01/2021 13:15:00","BZN|DE-LU","1091.46","1305.34","1002.21","895.16"
"02/01/2021 13:15:00 - 02/01/2021 13:30:00","BZN|DE-LU","1075.57","1267.23","947.70","896.45"
"02/01/2021 13:30:00 - 02/01/2021 13:45:00","BZN|DE-LU","1058.48","1228.23","875.93","896.00"
"02/01/2021 13:45:00 - 02/01/2021 14:00:00","BZN|DE-LU","1046.13","1195.10","849.80","943.48"
"02/01/2021 14:00:00 - 02/01/2021 14:15:00","BZN|DE-LU","1047.44","1121.06","854.52","980.78"
"02/01/2021 14:15:00 - 02/01/2021 14:30:00","BZN|DE-LU","1056.01","1116.12","862.75","1052.37"
"02/01/2021 14:30:00 - 02/01/2021 14:45:00","BZN|DE-LU","1078.85","1128.29","895.22","1127.25"
"02/01/2021 14:45:00 - 02/01/2021 15:00:00","BZN|DE-LU","1105.33","1139.41","917.79","1180.51"
"02/01/2021 15:00:00 - 02/01/2021 15:15:00","BZN|DE-LU","1146.86","1170.86","966.88","1283.01"
"02/01/2021 15:15:00 - 02/01/2021 15:30:00","BZN|DE-LU","1235.83","1250.68","1014.12","1313.03"
"02/01/2021 15:30:00 - 02/01/2021 15:45:00","BZN|DE-LU","1327.27","1330.93","1063.79","1395.99"
"02/01/2021 15:45:00 - 02/01/2021 16:00:00","BZN|DE-LU","1423.37","1412.10","1139.37","1459.91"
"02/01/2021 16:00:00 - 02/01/2021 16:15:00","BZN|DE-LU","1532.92","1515.01","1177.92","1575.56"
"02/01/2021 16:15:00 - 02/01/2021 16:30:00","BZN|DE-LU","1688.46","1661.66","1258.30","1683.43"
