"MTU (CET/CEST)","Area","Sequence","Day-ahead Price (EUR/MWh)","MTU (CET/CEST) Start","MTU (CET/CEST) End","SummerIndicator","MTU (CET/CEST) End UTC"
"04/01/2016 00:00:00 - 04/01/2016 01:00:00","BZN|DE-AT-LU","Without Sequence",13.78,"04/01/2016 00:00:00","2016-01-04T01:00","CET","2016-01-04T00:00"
"04/01/2016 01:00:00 - 04/01/2016 02:00:00","BZN|DE-AT-LU","Without Sequence",12.77,"04/01/2016 01:00:00","2016-01-04T02:00","CET","2016-01-04T01:00"
"04/01/2016 02:00:00 - 04/01/2016 03:00:00","BZN|DE-AT-LU","Without Sequence",10.56,"04/01/2016 02:00:00","2016-01-04T03:00","CET","2016-01-04T02:00"
"04/01/2016 03:00:00 - 04/01/2016 04:00:00","BZN|DE-AT-LU","Without Sequence",3.87,"04/01/2016 03:00:00","2016-01-04T04:00","CET","2016-01-04T03:00"
"04/01/2016 04:00:00 - 04/01/2016 05:00:00","BZN|DE-AT-LU","Without Sequence",3.2,"04/01/2016 04:00:00","2016-01-04T05:00","CET","2016-01-04T04:00"
"04/01/2016 05:00:00 - 04/01/2016 06:00:00","BZN|DE-AT-LU","Without Sequence",8.67,"04/01/2016 05:00:00","2016-01-04T06:00","CET","2016-01-04T05:00"
"04/01/2016 06:00:00 - 04/01/2016 07:00:00","BZN|DE-AT-LU","Without Sequence",18.01,"04/01/2016 06:00:00","2016-01-04T07:00","CET","2016-01-04T06:00"
"04/01/2016 07:00:00 - 04/01/2016 08:00:00","BZN|DE-AT-LU","Without Sequence",28.52,"04/01/2016 07:00:00","2016-01-04T08:00","CET","2016-01-04T07:00"
"04/01/2016 08:00:00 - 04/01/2016 09:00:00","BZN|DE-AT-LU","Without Sequence",34.74,"04/01/2016 08:00:00","2016-01-04T09:00","CET","2016-01-04T08:00"
"04/01/2016 09:00:00 - 04/01/2016 10:00:00","BZN|DE-AT-LU","Without Sequence",33.46,"04/01/2016 09:00:00","2016-01-04T10:00","CET","2016-01-04T09:00"
"04/01/2016 10:00:00 - 04/01/2016 11:00:00","BZN|DE-AT-LU","Without Sequence",33.24,"04/01/2016 10:00:00","2016-01-04T11:00","CET","2016-01-04T10:00"
"04/01/2016 11:00:00 - 04/01/2016 12:00:00","BZN|DE-AT-LU","Without Sequence",35.09,"04/01/2016 11:00:00","2016-01-04T12:00","CET","2016-01-04T11:00"
"04/01/2016 12:00:00 - 04/01/2016 13:00:00","BZN|DE-AT-LU","Without Sequence",35,"04/01/2016 12:00:00","2016-01-04T13:00","CET","2016-01-04T12:00"
"04/01/2016 13:00:00 - 04/01/2016 14:00:00","BZN|DE-AT-LU","Without Sequence",35,"04/01/2016 13:00:00","2016-01-04T14:00","CET","2016-01-04T13:00"
"04/01/2016 14:00:00 - 04/01/2016 15:00:00","BZN|DE-AT-LU","Without Sequence",34.94,"04/01/2016 14:00:00","2016-01-04T15:00","CET","2016-01-04T14:00"
"04/01/2016 15:00:00 - 04/01/2016 16:00:00","BZN|DE-AT-LU","Without Sequence",34.92,"04/01/2016 15:00:00","2016-01-04T16:00","CET","2016-01-04T15:00"
"04/01/2016 16:00:00 - 04/01/2016 17:00:00","BZN|DE-AT-LU","Without Sequence",38,"04/01/2016 16:00:00","2016-01-04T17:00","CET","2016-01-04T16:00"
"04/01/2016 17:00:00 - 04/01/2016 18:00:00","BZN|DE-AT-LU","Without Sequence",41.21,"04/01/2016 17:00:00","2016-01-04T18:00","CET","2016-01-04T17:00"
"04/01/2016 18:00:00 - 04/01/2016 19:00:00","BZN|DE-AT-LU","Without Sequence",42.95,"04/01/2016 18:00:00","2016-01-04T19:00","CET","2016-01-04T18:00"
"04/01/2016 19:00:00 - 04/01/2016 20:00:00","BZN|DE-AT-LU","Without Sequence",41.96,"04/01/2016 19:00:00","2016-01-04T20:00","CET","2016-01-04T19:00"
"04/01/2016 20:00:00 - 04/01/2016 21:00:00","BZN|DE-AT-LU","Without Sequence",34.94,"04/01/2016 20:00:00","2016-01-04T21:00","CET","2016-01-04T20:00"
"04/01/2016 21:00:00 - 04/01/2016 22:00:00","BZN|DE-AT-LU","Without Sequence",30.66,"04/01/2016 21:00:00","2016-01-04T22:00","CET","2016-01-04T21:00"
"04/01/2016 22:00:00 - 04/01/2016 23:00:00","BZN|DE-AT-LU","Without Sequence",30,"04/01/2016 22:00:00","2016-01-04T23:00","CET","2016-01-04T22:00"
"04/01/2016 23:00:00 - 05/01/2016 00:00:00","BZN|DE-AT-LU","Without Sequence",30,"04/01/2016 23:00:00","2016-01-05T00:00","CET","2016-01-04T23:00"
"05/01/2016 00:00:00 - 05/01/2016 01:00:00","BZN|DE-AT-LU","Without Sequence",25.03,"05/01/2016 00:00:00","2016-01-05T01:00","CET","2016-01-05T00:00"
"05/01/2016 01:00:00 - 05/01/2016 02:00:00","BZN|DE-AT-LU","Without Sequence",24.42,"05/01/2016 01:00:00","2016-01-05T02:00","CET","2016-01-05T01:00"
"05/01/2016 02:00:00 - 05/01/2016 03:00:00","BZN|DE-AT-LU","Without Sequence",22.34,"05/01/2016 02:00:00","2016-01-05T03:00","CET","2016-01-05T02:00"
"05/01/2016 03:00:00 - 05/01/2016 04:00:00","BZN|DE-AT-LU","Without Sequence",21.5,"05/01/2016 03:00:00","2016-01-05T04:00","CET","2016-01-05T03:00"
"05/01/2016 04:00:00 - 05/01/2016 05:00:00","BZN|DE-AT-LU","Without Sequence",20,"05/01/2016 04:00:00","2016-01-05T05:00","CET","2016-01-05T04:00"
"05/01/2016 05:00:00 - 05/01/2016 06:00:00","BZN|DE-AT-LU","Without Sequence",23.53,"05/01/2016 05:00:00","2016-01-05T06:00","CET","2016-01-05T05:00"
