Start date;End date;Biomass [MWh] Original resolutions;Hydropower [MWh] Original resolutions;Wind offshore [MWh] Original resolutions;Wind onshore [MWh] Original resolutions;Photovoltaics [MWh] Original resolutions;Other renewable [MWh] Original resolutions;Nuclear [MWh] Original resolutions;Lignite [MWh] Original resolutions;Hard coal [MWh] Original resolutions;Fossil gas [MWh] Original resolutions;Hydro pumped storage [MWh] Original resolutions;Other conventional [MWh] Original resolutions
Dec 10, 2025 8:30 PM;Dec 10, 2025 8:45 PM;1,122.31;341.88;1,507.90;6,754.68;0.00;23.56;-;1,943.97;1,042.05;2,301.55;10.20;472.03
Dec 10, 2025 8:45 PM;Dec 10, 2025 9:00 PM;1,117.40;342.72;1,508.38;6,745.52;0.00;23.56;-;1,899.78;976.68;2,259.51;20.07;473.91
Dec 10, 2025 9:00 PM;Dec 10, 2025 9:15 PM;1,103.46;341.12;1,500.86;6,680.02;0.00;23.56;-;1,898.78;929.47;2,120.60;36.23;473.31
Dec 10, 2025 9:15 PM;Dec 10, 2025 9:30 PM;1,095.70;342.22;1,527.33;6,642.32;0.00;23.56;-;1,850.08;929.21;2,062.17;16.90;469.52
Dec 10, 2025 9:30 PM;Dec 10, 2025 9:45 PM;1,087.06;342.02;1,525.01;6,598.48;0.00;23.56;-;1,812.91;910.18;2,032.82;5.09;472.03
Dec 10, 2025 9:45 PM;Dec 10, 2025 10:00 PM;1,084.15;342.47;1,531.78;6,532.18;0.00;23.56;-;1,750.41;899.24;2,015.55;0.21;469.91
Dec 10, 2025 10:00 PM;Dec 10, 2025 10:15 PM;1,073.41;345.01;1,652.08;6,169.43;0.00;23.56;-;1,707.33;891.85;1,979.80;52.96;470.60
Dec 10, 2025 10:15 PM;Dec 10, 2025 10:30 PM;1,067.85;344.78;1,666.98;6,086.37;0.00;23.56;-;1,694.51;892.28;1,976.31;6.55;470.15
Dec 10, 2025 10:30 PM;Dec 10, 2025 10:45 PM;1,065.31;347.35;1,669.02;6,037.29;0.00;23.56;-;1,659.30;889.96;1,977.19;27.75;464.45
Dec 10, 2025 10:45 PM;Dec 10, 2025 11:00 PM;1,066.66;349.79;1,674.47;6,007.56;0.00;23.56;-;1,531.92;870.33;1,973.50;1.55;465.69
Dec 10, 2025 11:00 PM;Dec 10, 2025 11:15 PM;1,059.61;350.61;1,673.07;5,992.78;0.00;23.56;-;1,488.67;818.53;1,909.12;19.28;467.76
Dec 10, 2025 11:15 PM;Dec 10, 2025 11:30 PM;1,056.44;350.29;1,674.64;6,031.88;0.00;23.56;-;1,439.63;809.29;1,876.41;1.09;463.15
Dec 10, 2025 11:30 PM;Dec 10, 2025 11:45 PM;1,049.70;349.29;1,674.58;6,056.41;0.00;23.56;-;1,370.96;757.42;1,858.25;5.70;468.83
Dec 10, 2025 11:45 PM;Dec 11, 2025 12:00 AM;1,048.74;347.15;1,673.93;6,082.05;0.00;23.56;-;1,385.25;714.97;1,848.52;6.78;465.31
Dec 11, 2025 12:00 AM;Dec 11, 2025 12:15 AM;1,040.46;346.92;1,420.49;6,043.35;0.00;23.56;-;1,454.05;718.31;1,840.90;7.80;477.18
Dec 11, 2025 12:15 AM;Dec 11, 2025 12:30 AM;1,037.42;349.48;1,450.78;6,058.37;0.00;23.56;-;1,464.10;715.36;1,785.96;0.51;461.59
Dec 11, 2025 12:30 AM;Dec 11, 2025 12:45 AM;1,035.86;349.02;1,472.55;6,050.06;0.00;23.56;-;1,478.26;711.87;1,756.32;0.55;458.09
Dec 11, 2025 12:45 AM;Dec 11, 2025 1:00 AM;1,031.99;365.78;1,471.03;6,071.69;0.00;23.56;-;1,474.54;715.90;1,744.67;1.63;460.91
Dec 11, 2025 1:00 AM;Dec 11, 2025 1:15 AM;1,031.03;383.47;1,456.24;6,026.24;0.00;25.30;-;1,509.74;700.11;1,683.19;3.75;463.36
Dec 11, 2025 1:15 AM;Dec 11, 2025 1:30 AM;1,030.23;374.61;1,447.80;6,033.31;0.00;25.30;-;1,533.53;700.98;1,660.44;2.24;462.91
Dec 11, 2025 1:30 AM;Dec 11, 2025 1:45 AM;1,027.74;360.80;1,431.92;6,025.24;0.00;25.30;-;1,515.02;715.70;1,656.81;0.07;462.91
Dec 11, 2025 1:45 AM;Dec 11, 2025 2:00 AM;1,029.48;363.72;1,423.32;6,052.66;0.00;25.30;-;1,504.22;726.59;1,618.18;0.07;465.85
Dec 11, 2025 2:00 AM;Dec 11, 2025 2:15 AM;1,026.60;379.01;1,494.00;6,047.07;0.00;25.30;-;1,479.98;712.27;1,622.42;0.07;465.64
Dec 11, 2025 2:15 AM;Dec 11, 2025 2:30 AM;1,025.72;364.26;1,497.64;6,007.82;0.00;25.30;-;1,475.70;716.27;1,619.78;0.07;467.18
Dec 11, 2025 2:30 AM;Dec 11, 2025 2:45 AM;1,024.22;348.09;1,487.53;6,025.18;0.00;25.30;-;1,494.18;717.13;1,619.56;0.07;465.71
Dec 11, 2025 2:45 AM;Dec 11, 2025 3:00 AM;1,026.31;357.94;1,482.66;6,006.76;0.00;25.30;-;1,502.48;720.34;1,615.27;0.07;467.53
Dec 11, 2025 3:00 AM;Dec 11, 2025 3:15 AM;1,025.03;355.58;1,528.78;5,998.31;0.00;25.30;-;1,557.31;756.54;1,585.21;0.07;466.11
Dec 11, 2025 3:15 AM;Dec 11, 2025 3:30 AM;1,021.21;375.67;1,524.64;5,939.98;0.00;24.05;-;1,583.33;752.46;1,606.05;0.07;467.37
Dec 11, 2025 3:30 AM;Dec 11, 2025 3:45 AM;1,022.16;366.32;1,506.89;5,875.84;0.00;24.05;-;1,567.89;750.61;1,616.45;0.07;467.18
Dec 11, 2025 3:45 AM;Dec 11, 2025 4:00 AM;1,024.37;376.64;1,482.01;5,745.73;0.00;24.05;-;1,571.71;765.89;1,637.09;17.89;461.59
Dec 11, 2025 4:00 AM;Dec 11, 2025 4:15 AM;1,029.47;379.60;1,595.30;5,642.17;0.00;24.05;-;1,550.69;781.98;1,664.73;0.07;462.03
Dec 11, 2025 4:15 AM;Dec 11, 2025 4:30 AM;1,031.68;365.83;1,622.71;5,528.48;0.00;24.05;-;1,533.00;779.67;1,659.97;0.07;465.28
Dec 11, 2025 4:30 AM;Dec 11, 2025 4:45 AM;1,032.33;365.22;1,603.95;5,442.76;0.00;24.05;-;1,554.65;782.23;1,686.82;0.07;468.07
Dec 11, 2025 4:45 AM;Dec 11, 2025 5:00 AM;1,036.27;364.55;1,587.33;5,355.86;0.00;24.70;-;1,603.56;781.66;1,718.22;0.08;468.21
Dec 11, 2025 5:00 AM;Dec 11, 2025 5:15 AM;1,044.21;356.36;1,627.00;5,307.63;0.00;24.70;-;1,607.34;810.40;1,849.43;0.09;466.85
Dec 11, 2025 5:15 AM;Dec 11, 2025 5:30 AM;1,047.61;368.52;1,639.65;5,292.55;0.00;24.70;-;1,628.74;820.23;1,920.53;2.59;459.54
Dec 11, 2025 5:30 AM;Dec 11, 2025 5:45 AM;1,048.68;366.41;1,604.69;5,251.89;0.00;24.70;-;1,698.47;823.51;2,014.42;0.09;462.59
Dec 11, 2025 5:45 AM;Dec 11, 2025 6:00 AM;1,053.00;366.06;1,589.51;5,197.82;0.00;24.70;-;1,796.60;868.53;2,050.28;0.09;461.86
Dec 11, 2025 6:00 AM;Dec 11, 2025 6:15 AM;1,065.83;355.57;1,566.28;5,331.83;0.00;24.70;-;1,957.01;913.24;2,153.11;0.09;466.34
Dec 11, 2025 6:15 AM;Dec 11, 2025 6:30 AM;1,072.13;355.90;1,565.60;5,275.36;0.00;24.70;-;2,093.37;941.37;2,268.91;0.09;469.80
Dec 11, 2025 6:30 AM;Dec 11, 2025 6:45 AM;1,077.82;362.22;1,577.32;5,168.04;0.00;23.92;-;2,152.80;945.66;2,350.76;29.15;468.62
Dec 11, 2025 6:45 AM;Dec 11, 2025 7:00 AM;1,085.28;361.91;1,577.55;5,097.08;0.00;23.92;-;2,207.55;976.28;2,434.13;67.30;465.95
Dec 11, 2025 7:00 AM;Dec 11, 2025 7:15 AM;1,100.41;354.09;1,524.94;5,001.73;0.00;23.92;-;2,320.41;1,022.24;2,608.83;120.42;469.76
Dec 11, 2025 7:15 AM;Dec 11, 2025 7:30 AM;1,108.19;342.52;1,499.78;4,996.16;0.00;23.92;-;2,358.93;1,070.33;2,780.66;101.22;475.25
Dec 11, 2025 7:30 AM;Dec 11, 2025 7:45 AM;1,111.57;343.52;1,506.77;5,019.72;0.02;23.92;-;2,374.81;1,109.06;2,907.31;82.64;473.72
Dec 11, 2025 7:45 AM;Dec 11, 2025 8:00 AM;1,119.73;341.60;1,458.28;4,993.24;0.93;23.92;-;2,411.31;1,114.53;3,011.69;61.92;474.48
Dec 11, 2025 8:00 AM;Dec 11, 2025 8:15 AM;1,125.95;342.87;1,549.91;4,951.32;4.20;23.92;-;2,443.82;1,108.88;3,110.26;79.69;481.10
Dec 11, 2025 8:15 AM;Dec 11, 2025 8:30 AM;1,129.88;340.05;1,530.08;4,922.65;40.06;23.92;-;2,460.80;1,113.98;3,154.97;93.38;485.38
Dec 11, 2025 8:30 AM;Dec 11, 2025 8:45 AM;1,128.57;342.63;1,586.61;4,922.83;168.41;23.92;-;2,471.90;1,115.41;3,153.64;120.79;489.62
Dec 11, 2025 8:45 AM;Dec 11, 2025 9:00 AM;1,134.74;343.46;1,647.70;4,887.50;366.35;23.92;-;2,478.16;1,112.63;3,153.53;99.82;483.95
Dec 11, 2025 9:00 AM;Dec 11, 2025 9:15 AM;1,134.84;346.28;1,750.72;4,835.00;582.81;23.92;-;2,484.52;1,078.84;3,099.12;129.17;480.66
Dec 11, 2025 9:15 AM;Dec 11, 2025 9:30 AM;1,132.66;342.41;1,793.26;4,770.30;828.79;23.92;-;2,469.74;1,035.67;3,090.61;76.52;476.46
Dec 11, 2025 9:30 AM;Dec 11, 2025 9:45 AM;1,126.76;342.81;1,804.66;4,674.77;1,097.14;23.92;-;2,388.90;989.74;3,096.09;34.76;486.18
Dec 11, 2025 9:45 AM;Dec 11, 2025 10:00 AM;1,126.62;342.91;1,872.67;4,652.48;1,373.18;23.92;-;2,312.27;972.46;3,101.31;52.64;487.51
Dec 11, 2025 10:00 AM;Dec 11, 2025 10:15 AM;1,117.92;345.61;1,915.40;4,584.20;1,638.32;24.69;-;2,273.25;978.03;3,025.30;82.01;487.63
Dec 11, 2025 10:15 AM;Dec 11, 2025 10:30 AM;1,116.86;343.60;1,923.60;4,538.89;1,870.27;24.69;-;2,210.02;977.17;3,008.20;28.52;483.07
Dec 11, 2025 10:30 AM;Dec 11, 2025 10:45 AM;1,115.78;346.76;1,931.63;4,491.66;2,097.63;24.69;-;2,186.28;971.94;2,980.58;60.48;484.15
Dec 11, 2025 10:45 AM;Dec 11, 2025 11:00 AM;1,112.33;340.35;1,943.30;4,450.48;2,290.89;24.69;-;2,153.99;976.48;2,992.15;27.28;484.11
Dec 11, 2025 11:00 AM;Dec 11, 2025 11:15 AM;1,102.07;338.29;1,815.74;4,448.10;2,435.67;24.69;-;2,046.15;1,001.65;2,946.23;55.27;486.01
Dec 11, 2025 11:15 AM;Dec 11, 2025 11:30 AM;1,102.26;337.64;1,809.82;4,417.74;2,574.89;24.69;-;2,072.17;994.39;2,954.75;21.94;483.23
Dec 11, 2025 11:30 AM;Dec 11, 2025 11:45 AM;1,103.06;335.64;1,811.48;4,435.02;2,692.98;24.69;-;2,017.43;992.69;2,980.92;18.14;491.00
Dec 11, 2025 11:45 AM;Dec 11, 2025 12:00 PM;1,101.48;333.68;1,819.98;4,453.20;2,764.02;24.69;-;2,006.94;992.18;2,967.89;13.61;487.26
Dec 11, 2025 12:00 PM;Dec 11, 2025 12:15 PM;1,088.33;337.23;1,819.02;4,504.11;2,828.95;24.69;-;2,073.56;969.78;2,925.22;64.81;484.09
Dec 11, 2025 12:15 PM;Dec 11, 2025 12:30 PM;1,087.30;337.34;1,822.74;4,359.31;2,813.22;24.69;-;2,122.56;1,009.96;2,837.66;79.13;484.14
Dec 11, 2025 12:30 PM;Dec 11, 2025 12:45 PM;1,088.08;335.74;1,816.35;4,276.70;2,821.43;23.89;-;2,087.09;1,033.30;2,808.66;81.91;492.22
Dec 11, 2025 12:45 PM;Dec 11, 2025 1:00 PM;1,091.28;336.30;1,796.77;4,351.24;2,779.02;23.89;-;2,053.03;1,054.97;2,809.64;90.52;494.33
Dec 11, 2025 1:00 PM;Dec 11, 2025 1:15 PM;1,091.74;332.54;1,856.41;4,325.08;2,712.22;23.89;-;2,051.93;1,082.56;2,708.91;68.20;490.17
Dec 11, 2025 1:15 PM;Dec 11, 2025 1:30 PM;1,088.51;332.65;1,841.43;4,246.27;2,587.84;23.89;-;2,067.51;1,100.01;2,640.41;65.68;488.50
Dec 11, 2025 1:30 PM;Dec 11, 2025 1:45 PM;1,089.77;341.04;1,857.11;4,176.52;2,426.29;23.89;-;2,067.00;1,118.18;2,644.47;81.85;490.85
Dec 11, 2025 1:45 PM;Dec 11, 2025 2:00 PM;1,093.71;332.22;1,855.44;4,149.85;2,238.58;23.89;-;2,096.09;1,140.65;2,757.00;70.62;489.49
Dec 11, 2025 2:00 PM;Dec 11, 2025 2:15 PM;1,097.26;330.45;1,925.46;4,046.16;2,011.58;23.89;-;2,161.18;1,149.32;2,793.38;39.88;476.74
Dec 11, 2025 2:15 PM;Dec 11, 2025 2:30 PM;1,096.73;344.39;1,931.80;3,954.43;1,737.55;23.89;-;2,181.75;1,147.90;2,884.14;84.17;474.97
Dec 11, 2025 2:30 PM;Dec 11, 2025 2:45 PM;1,101.61;332.65;1,845.34;3,860.76;1,449.13;23.89;-;2,177.75;1,164.95;2,993.05;145.35;472.74
Dec 11, 2025 2:45 PM;Dec 11, 2025 3:00 PM;1,101.90;336.93;1,841.68;3,700.49;1,142.61;23.89;-;2,177.64;1,224.82;3,110.51;140.77;473.33
Dec 11, 2025 3:00 PM;Dec 11, 2025 3:15 PM;1,108.79;335.84;1,861.82;3,544.41;848.79;23.89;-;2,291.52;1,329.89;3,221.33;145.27;483.05
Dec 11, 2025 3:15 PM;Dec 11, 2025 3:30 PM;1,109.49;354.70;1,853.64;3,485.94;563.45;23.89;-;2,321.71;1,380.19;3,283.07;183.20;488.30
Dec 11, 2025 3:30 PM;Dec 11, 2025 3:45 PM;1,114.08;363.91;1,827.97;3,504.28;319.76;23.89;-;2,377.93;1,410.44;3,293.05;271.29;494.95
Dec 11, 2025 3:45 PM;Dec 11, 2025 4:00 PM;1,121.75;362.14;1,836.57;3,538.86;136.26;23.89;-;2,446.25;1,434.36;3,309.70;353.55;498.38
Dec 11, 2025 4:00 PM;Dec 11, 2025 4:15 PM;1,136.62;330.62;1,836.47;3,659.78;33.97;23.89;-;2,501.77;1,467.23;3,390.65;166.87;500.08
Dec 11, 2025 4:15 PM;Dec 11, 2025 4:30 PM;1,143.03;327.98;1,834.22;3,753.50;3.31;23.89;-;2,502.35;1,497.63;3,407.68;290.86;502.29
Dec 11, 2025 4:30 PM;Dec 11, 2025 4:45 PM;1,144.72;342.65;1,823.69;3,786.37;0.81;23.89;-;2,499.60;1,493.45;3,397.79;390.91;502.08
Dec 11, 2025 4:45 PM;Dec 11, 2025 5:00 PM;1,148.33;335.89;1,801.51;3,852.56;0.01;23.89;-;2,518.81;1,478.33;3,381.17;422.60;502.54
Dec 11, 2025 5:00 PM;Dec 11, 2025 5:15 PM;1,155.00;329.84;1,733.98;3,961.90;0.00;23.89;-;2,592.81;1,459.22;3,370.43;366.53;501.47
Dec 11, 2025 5:15 PM;Dec 11, 2025 5:30 PM;1,158.96;331.35;1,734.40;4,069.69;0.00;23.89;-;2,590.13;1,432.37;3,354.96;382.52;503.45
Dec 11, 2025 5:30 PM;Dec 11, 2025 5:45 PM;1,159.61;322.45;1,721.41;4,170.40;0.00;23.89;-;2,587.19;1,408.05;3,349.90;393.65;503.84
Dec 11, 2025 5:45 PM;Dec 11, 2025 6:00 PM;1,143.83;317.52;1,706.18;4,226.54;0.00;23.89;-;2,553.83;1,375.21;3,320.98;357.27;504.68
Dec 11, 2025 6:00 PM;Dec 11, 2025 6:15 PM;1,136.70;316.45;1,701.16;4,269.66;0.00;23.89;-;2,485.95;1,324.92;3,306.90;310.44;508.98
Dec 11, 2025 6:15 PM;Dec 11, 2025 6:30 PM;1,122.38;314.23;1,687.32;4,313.71;0.00;23.89;-;2,478.78;1,288.75;3,306.35;231.04;512.67
Dec 11, 2025 6:30 PM;Dec 11, 2025 6:45 PM;1,120.23;314.44;1,666.79;4,332.09;0.00;23.89;-;2,475.62;1,276.24;3,298.40;226.36;512.51
Dec 11, 2025 6:45 PM;Dec 11, 2025 7:00 PM;1,117.17;314.89;1,661.24;4,336.57;0.00;23.89;-;2,447.61;1,262.65;3,299.47;198.78;513.61
Dec 11, 2025 7:00 PM;Dec 11, 2025 7:15 PM;1,109.20;314.73;1,691.79;4,416.33;0.00;23.89;-;2,395.63;1,231.62;3,286.44;405.78;517.71
Dec 11, 2025 7:15 PM;Dec 11, 2025 7:30 PM;1,105.08;313.87;1,679.04;4,405.68;0.00;23.89;-;2,402.40;1,209.18;3,221.88;325.61;518.06
Dec 11, 2025 7:30 PM;Dec 11, 2025 7:45 PM;1,102.00;314.81;1,684.94;4,300.03;0.00;23.89;-;2,389.59;1,164.73;3,130.39;96.33;517.41
Dec 11, 2025 7:45 PM;Dec 11, 2025 8:00 PM;1,102.57;313.17;1,685.02;4,255.94;0.00;23.89;-;2,360.80;1,133.25;3,080.93;72.67;517.63
Dec 11, 2025 8:00 PM;Dec 11, 2025 8:15 PM;1,081.62;308.06;1,662.81;4,259.20;0.00;23.89;-;2,356.14;1,115.68;3,068.36;154.47;516.41
Dec 11, 2025 8:15 PM;Dec 11, 2025 8:30 PM;1,073.40;306.75;1,617.41;4,197.97;0.00;23.89;-;2,345.42;1,104.19;3,015.09;55.47;514.18
Dec 11, 2025 8:30 PM;Dec 11, 2025 8:45 PM;1,065.38;304.35;1,484.02;4,142.26;0.00;23.89;-;2,318.22;1,099.22;2,999.81;45.83;509.48
Dec 11, 2025 8:45 PM;Dec 11, 2025 9:00 PM;1,068.68;303.97;1,380.54;4,081.41;0.00;23.89;-;2,288.17;1,074.70;2,982.15;22.06;511.35
Dec 11, 2025 9:00 PM;Dec 11, 2025 9:15 PM;1,052.81;304.02;1,304.85;3,968.93;0.00;23.89;-;2,256.29;982.70;2,907.67;111.62;508.13
Dec 11, 2025 9:15 PM;Dec 11, 2025 9:30 PM;1,048.88;302.99;1,331.83;3,850.50;0.00;23.89;-;2,250.09;948.36;2,858.92;114.53;506.11
Dec 11, 2025 9:30 PM;Dec 11, 2025 9:45 PM;1,046.10;304.50;1,350.31;3,742.48;0.00;23.89;-;2,243.64;936.14;2,838.48;54.87;508.23
Dec 11, 2025 9:45 PM;Dec 11, 2025 10:00 PM;1,044.09;304.04;1,382.10;3,651.40;0.00;23.89;-;2,254.20;941.39;2,802.01;16.70;509.42
Dec 11, 2025 10:00 PM;Dec 11, 2025 10:15 PM;1,031.75;303.15;1,405.37;3,504.28;0.00;23.89;-;2,264.88;958.76;2,801.71;66.79;512.21
Dec 11, 2025 10:15 PM;Dec 11, 2025 10:30 PM;1,028.56;303.54;1,414.60;3,442.48;0.00;23.89;-;2,251.90;935.76;2,792.22;34.72;510.30
Dec 11, 2025 10:30 PM;Dec 11, 2025 10:45 PM;1,025.54;305.95;1,378.37;3,313.88;0.00;23.89;-;2,220.79;895.25;2,780.65;31.39;506.47
Dec 11, 2025 10:45 PM;Dec 11, 2025 11:00 PM;1,024.58;306.81;1,246.16;3,202.36;0.00;23.89;-;2,137.25;877.06;2,770.86;12.08;505.80
Dec 11, 2025 11:00 PM;Dec 11, 2025 11:15 PM;1,016.96;308.47;1,171.95;3,110.06;0.00;23.89;-;2,061.48;855.96;2,788.53;19.94;501.84
Dec 11, 2025 11:15 PM;Dec 11, 2025 11:30 PM;1,012.15;309.92;1,105.28;3,033.54;0.00;23.89;-;2,027.42;840.88;2,715.01;29.92;503.25
Dec 11, 2025 11:30 PM;Dec 11, 2025 11:45 PM;1,009.35;310.18;1,049.31;2,970.08;0.00;23.89;-;2,027.87;826.47;2,678.93;30.61;500.23
Dec 11, 2025 11:45 PM;Dec 12, 2025 12:00 AM;1,005.93;309.81;976.07;2,935.76;0.00;23.89;-;1,974.22;847.22;2,676.55;18.51;498.40
Dec 12, 2025 12:00 AM;Dec 12, 2025 12:15 AM;997.89;310.85;949.31;2,797.87;0.00;24.18;-;1,860.64;787.33;2,627.57;56.47;483.08
Dec 12, 2025 12:15 AM;Dec 12, 2025 12:30 AM;995.31;311.14;882.69;2,707.13;0.00;24.18;-;1,841.74;828.73;2,621.87;24.62;490.73
Dec 12, 2025 12:30 AM;Dec 12, 2025 12:45 AM;994.82;313.60;835.70;2,626.74;0.00;24.18;-;1,819.73;861.20;2,614.62;27.99;488.30
Dec 12, 2025 12:45 AM;Dec 12, 2025 1:00 AM;995.06;312.49;787.07;2,532.20;0.00;24.18;-;1,832.21;870.94;2,618.33;28.00;492.14
Dec 12, 2025 1:00 AM;Dec 12, 2025 1:15 AM;990.46;313.36;837.74;2,503.65;0.00;24.18;-;1,829.26;857.42;2,652.05;28.33;497.33
Dec 12, 2025 1:15 AM;Dec 12, 2025 1:30 AM;988.85;315.88;785.47;2,499.14;0.00;24.18;-;1,824.75;845.81;2,650.15;28.13;495.09
Dec 12, 2025 1:30 AM;Dec 12, 2025 1:45 AM;988.63;316.85;761.37;2,472.08;0.00;24.18;-;1,839.11;841.29;2,646.03;28.13;493.74
Dec 12, 2025 1:45 AM;Dec 12, 2025 2:00 AM;987.06;317.38;747.61;2,421.05;0.00;24.18;-;1,834.10;848.47;2,647.82;28.12;489.82
Dec 12, 2025 2:00 AM;Dec 12, 2025 2:15 AM;984.09;317.81;722.04;2,345.16;0.00;24.18;-;1,859.58;851.96;2,626.79;26.73;496.16
Dec 12, 2025 2:15 AM;Dec 12, 2025 2:30 AM;983.43;317.28;704.94;2,262.52;0.00;24.18;-;1,844.23;851.94;2,610.97;12.97;499.04
Dec 12, 2025 2:30 AM;Dec 12, 2025 2:45 AM;982.02;319.12;674.18;2,213.93;0.00;24.18;-;1,848.37;863.00;2,616.90;2.30;494.54
Dec 12, 2025 2:45 AM;Dec 12, 2025 3:00 AM;984.02;319.26;678.39;2,137.76;0.00;24.18;-;1,846.48;862.23;2,632.70;0.41;499.83
Dec 12, 2025 3:00 AM;Dec 12, 2025 3:15 AM;982.86;317.25;679.61;1,997.54;0.00;24.18;-;1,875.82;888.83;2,708.49;4.42;505.34
Dec 12, 2025 3:15 AM;Dec 12, 2025 3:30 AM;982.20;316.24;673.60;1,870.91;0.00;24.18;-;1,879.77;901.36;2,738.53;8.74;501.89
Dec 12, 2025 3:30 AM;Dec 12, 2025 3:45 AM;982.26;316.45;665.91;1,792.46;0.00;24.18;-;1,873.77;928.19;2,743.27;14.69;502.64
Dec 12, 2025 3:45 AM;Dec 12, 2025 4:00 AM;981.33;314.13;623.65;1,720.03;0.00;24.18;-;1,870.95;952.64;2,766.19;1.86;503.43
Dec 12, 2025 4:00 AM;Dec 12, 2025 4:15 AM;986.92;314.29;593.53;1,662.78;0.00;24.18;-;1,904.73;980.42;2,828.36;44.89;509.40
Dec 12, 2025 4:15 AM;Dec 12, 2025 4:30 AM;989.33;312.76;574.26;1,638.74;0.00;24.18;-;1,905.04;1,002.98;2,870.85;44.10;504.69
Dec 12, 2025 4:30 AM;Dec 12, 2025 4:45 AM;991.46;312.35;557.12;1,619.15;0.00;24.18;-;1,927.92;1,000.26;2,961.66;22.00;501.51
Dec 12, 2025 4:45 AM;Dec 12, 2025 5:00 AM;994.09;313.39;570.01;1,582.22;0.00;24.18;-;1,935.15;986.63;2,982.78;23.91;502.06
Dec 12, 2025 5:00 AM;Dec 12, 2025 5:15 AM;1,000.71;312.65;577.01;1,564.64;0.00;24.18;-;1,994.69;984.27;3,050.05;9.56;503.26
Dec 12, 2025 5:15 AM;Dec 12, 2025 5:30 AM;1,004.93;312.33;575.68;1,565.54;0.00;24.18;-;2,072.31;1,021.82;3,121.91;9.28;499.61
Dec 12, 2025 5:30 AM;Dec 12, 2025 5:45 AM;1,007.95;310.44;591.36;1,572.64;0.00;24.18;-;2,146.18;1,049.38;3,210.63;37.68;490.37
Dec 12, 2025 5:45 AM;Dec 12, 2025 6:00 AM;1,010.23;309.24;594.93;1,557.93;0.00;24.18;-;2,227.06;1,102.84;3,339.22;58.02;484.64
Dec 12, 2025 6:00 AM;Dec 12, 2025 6:15 AM;1,024.11;317.72;576.22;1,543.81;0.00;24.18;-;2,320.91;1,160.78;3,672.78;81.45;495.89
Dec 12, 2025 6:15 AM;Dec 12, 2025 6:30 AM;1,035.08;321.81;570.06;1,536.92;0.00;24.18;-;2,368.06;1,217.52;3,894.60;269.16;495.06
Dec 12, 2025 6:30 AM;Dec 12, 2025 6:45 AM;1,041.40;331.74;556.68;1,586.29;0.00;24.18;-;2,402.70;1,245.13;3,950.78;308.96;503.60
Dec 12, 2025 6:45 AM;Dec 12, 2025 7:00 AM;1,051.38;332.39;533.10;1,638.45;0.00;24.18;-;2,401.01;1,244.95;3,985.19;700.83;505.27
Dec 12, 2025 7:00 AM;Dec 12, 2025 7:15 AM;1,071.32;336.84;502.78;1,714.94;0.00;24.18;-;2,460.77;1,258.07;4,040.56;548.39;512.97
Dec 12, 2025 7:15 AM;Dec 12, 2025 7:30 AM;1,081.40;333.82;492.39;1,778.99;0.00;24.18;-;2,521.08;1,265.59;4,079.90;688.22;508.82
Dec 12, 2025 7:30 AM;Dec 12, 2025 7:45 AM;1,087.01;334.11;502.96;1,809.24;0.01;24.18;-;2,522.64;1,286.88;4,103.01;1,047.47;514.36
Dec 12, 2025 7:45 AM;Dec 12, 2025 8:00 AM;1,093.83;331.10;521.09;1,868.82;1.75;24.18;-;2,523.81;1,321.20;4,127.19;1,106.52;519.16
Dec 12, 2025 8:00 AM;Dec 12, 2025 8:15 AM;1,097.55;350.23;547.88;1,930.77;8.57;24.18;-;2,536.65;1,350.27;4,119.97;1,138.90;516.41
Dec 12, 2025 8:15 AM;Dec 12, 2025 8:30 AM;1,102.25;355.56;562.48;1,920.69;58.61;24.18;-;2,547.24;1,369.80;4,121.70;1,224.00;511.70
Dec 12, 2025 8:30 AM;Dec 12, 2025 8:45 AM;1,107.58;340.23;604.22;1,919.48;195.19;24.18;-;2,547.08;1,378.33;4,105.94;1,164.63;501.48
Dec 12, 2025 8:45 AM;Dec 12, 2025 9:00 AM;1,114.51;342.28;637.63;1,921.31;386.66;24.18;-;2,556.47;1,375.34;4,101.52;1,077.59;502.57
Dec 12, 2025 9:00 AM;Dec 12, 2025 9:15 AM;1,114.08;357.65;626.20;1,894.92;564.28;24.18;-;2,558.97;1,374.03;4,096.12;1,156.42;496.41
Dec 12, 2025 9:15 AM;Dec 12, 2025 9:30 AM;1,111.05;348.56;632.19;1,875.10;773.89;24.18;-;2,547.21;1,377.42;4,087.14;1,081.99;501.65
Dec 12, 2025 9:30 AM;Dec 12, 2025 9:45 AM;1,111.52;349.48;563.62;1,818.46;1,003.25;24.18;-;2,543.39;1,381.78;3,861.88;833.39;497.60
Dec 12, 2025 9:45 AM;Dec 12, 2025 10:00 AM;1,105.23;337.93;568.22;1,784.50;1,250.73;26.66;-;2,543.62;1,381.51;4,102.84;519.04;497.88
Dec 12, 2025 10:00 AM;Dec 12, 2025 10:15 AM;1,092.36;335.02;547.59;1,731.06;1,508.35;26.66;-;2,536.74;1,382.60;4,083.04;707.31;500.58
Dec 12, 2025 10:15 AM;Dec 12, 2025 10:30 AM;1,090.10;327.49;525.01;1,713.42;1,767.79;26.66;-;2,537.71;1,381.14;4,074.32;531.16;504.98
