"MTU (CET/CEST)","Area","Day-ahead (MW)","Intraday (MW)","Current (MW)","Actual (MW)"
"02/01/2018 20:30:00 - 02/01/2018 20:45:00","BZN|DE-AT-LU","0.00","0.00","0.00","0.26"
"02/01/2018 20:45:00 - 02/01/2018 21:00:00","BZN|DE-AT-LU","0.00","0.00","0.00","0.27"
"02/01/2018 21:00:00 - 02/01/2018 21:15:00","BZN|DE-AT-LU","0.00","0.00","0.00","0.30"
"02/01/2018 21:15:00 - 02/01/2018 21:30:00","BZN|DE-AT-LU","0.00","0.00","0.00","0.25"
"02/01/2018 21:30:00 - 02/01/2018 21:45:00","BZN|DE-AT-LU","0.00","0.00","0.00","0.25"
"02/01/2018 21:45:00 - 02/01/2018 22:00:00","BZN|DE-AT-LU","0.00","0.00","0.00","0.28"
"02/01/2018 22:00:00 - 02/01/2018 22:15:00","BZN|DE-AT-LU","0.00","0.00","0.00","0.33"
"02/01/2018 22:15:00 - 02/01/2018 22:30:00","BZN|DE-AT-LU","0.00","0.00","0.00","0.33"
"02/01/2018 22:30:00 - 02/01/2018 22:45:00","BZN|DE-AT-LU","0.00","0.00","0.00","0.33"
"02/01/2018 22:45:00 - 02/01/2018 23:00:00","BZN|DE-AT-LU","0.00","0.00","0.00","0.35"
"02/01/2018 23:00:00 - 02/01/2018 23:15:00","BZN|DE-AT-LU","0.00","0.00","0.00","0.38"
"02/01/2018 23:15:00 - 02/01/2018 23:30:00","BZN|DE-AT-LU","0.00","0.00","0.00","0.36"
"02/01/2018 23:30:00 - 02/01/2018 23:45:00","BZN|DE-AT-LU","0.00","0.00","0.00","0.38"
"02/01/2018 23:45:00 - 03/01/2018 00:00:00","BZN|DE-AT-LU","0.00","0.00","0.00","0.37"
"03/01/2018 00:00:00 - 03/01/2018 00:15:00","BZN|DE-AT-LU","0.00","0.00","0.00","0.39"
"03/01/2018 00:15:00 - 03/01/2018 00:30:00","BZN|DE-AT-LU","0.00","0.00","0.00","0.39"
"03/01/2018 00:30:00 - 03/01/2018 00:45:00","BZN|DE-AT-LU","0.00","0.00","0.00","0.39"
"03/01/2018 00:45:00 - 03/01/2018 01:00:00","BZN|DE-AT-LU","0.00","0.00","0.00","0.40"
"03/01/2018 01:00:00 - 03/01/2018 01:15:00","BZN|DE-AT-LU","0.00","0.00","0.00","0.39"
"03/01/2018 01:15:00 - 03/01/2018 01:30:00","BZN|DE-AT-LU","0.00","0.00","0.00","0.39"
"03/01/2018 01:30:00 - 03/01/2018 01:45:00","BZN|DE-AT-LU","0.00","0.00","0.00","0.40"
"03/01/2018 01:45:00 - 03/01/2018 02:00:00","BZN|DE-AT-LU","0.00","0.00","0.00","0.40"
"03/01/2018 02:00:00 - 03/01/2018 02:15:00","BZN|DE-AT-LU","0.00","0.00","0.00","0.40"
"03/01/2018 02:15:00 - 03/01/2018 02:30:00","BZN|DE-AT-LU","0.00","0.00","0.00","0.38"
"03/01/2018 02:30:00 - 03/01/2018 02:45:00","BZN|DE-AT-LU","0.00","0.00","0.00","0.39"
"03/01/2018 02:45:00 - 03/01/2018 03:00:00","BZN|DE-AT-LU","0.00","0.00","0.00","0.43"
"03/01/2018 03:00:00 - 03/01/2018 03:15:00","BZN|DE-AT-LU","0.00","0.00","0.00","0.40"
"03/01/2018 03:15:00 - 03/01/2018 03:30:00","BZN|DE-AT-LU","0.00","0.00","0.00","0.26"
"03/01/2018 03:30:00 - 03/01/2018 03:45:00","BZN|DE-AT-LU","0.00","0.00","0.00","0.15"
"03/01/2018 03:45:00 - 03/01/2018 04:00:00","BZN|DE-AT-LU","0.00","0.00","0.00","0.15"
"03/01/2018 04:00:00 - 03/01/2018 04:15:00","BZN|DE-AT-LU","0.00","0.00","0.00","0.15"
"03/01/2018 04:15:00 - 03/01/2018 04:30:00","BZN|DE-AT-LU","0.00","0.00","0.00","0.13"
"03/01/2018 04:30:00 - 03/01/2018 04:45:00","BZN|DE-AT-LU","0.00","0.00","0.00","0.14"
"03/01/2018 04:45:00 - 03/01/2018 05:00:00","BZN|DE-AT-LU","0.00","0.00","0.00","0.13"
"03/01/2018 05:00:00 - 03/01/2018 05:15:00","BZN|DE-AT-LU","0.00","0.00","0.00","0.24"
"03/01/2018 05:15:00 - 03/01/2018 05:30:00","BZN|DE-AT-LU","0.00","0.00","0.00","0.32"
"03/01/2018 05:30:00 - 03/01/2018 05:45:00","BZN|DE-AT-LU","0.00","0.00","0.00","0.33"
"03/01/2018 05:45:00 - 03/01/2018 06:00:00","BZN|DE-AT-LU","0.00","0.00","0.00","0.31"
"03/01/2018 06:00:00 - 03/01/2018 06:15:00","BZN|DE-AT-LU","0.00","0.00","0.00","0.27"
"03/01/2018 06:15:00 - 03/01/2018 06:30:00","BZN|DE-AT-LU","0.00","0.00","0.00","0.26"
"03/01/2018 06:30:00 - 03/01/2018 06:45:00","BZN|DE-AT-LU","0.00","0.00","0.00","0.26"
"03/01/2018 06:45:00 - 03/01/2018 07:00:00","BZN|DE-AT-LU","0.00","0.00","0.00","0.28"
"03/01/2018 07:00:00 - 03/01/2018 07:15:00","BZN|DE-AT-LU","8.32","0.00","0.00","8.60"
