"MTU (CET/CEST)","Area","Actual Total Load (MW)","Day-ahead Total Load Forecast (MW)"
"03/01/2018 09:00 - 03/01/2018 09:15","BZN|DE-AT-LU","80479.75","74600.30"
"03/01/2018 09:15 - 03/01/2018 09:30","BZN|DE-AT-LU","80989.26","74837.65"
"03/01/2018 09:30 - 03/01/2018 09:45","BZN|DE-AT-LU","81298.87","75011.18"
"03/01/2018 09:45 - 03/01/2018 10:00","BZN|DE-AT-LU","82081.15","75308.02"
"03/01/2018 10:00 - 03/01/2018 10:15","BZN|DE-AT-LU","82276.02","75611.27"
"03/01/2018 10:15 - 03/01/2018 10:30","BZN|DE-AT-LU","82658.55","75911.10"
"03/01/2018 10:30 - 03/01/2018 10:45","BZN|DE-AT-LU","82885.51","76234.02"
"03/01/2018 10:45 - 03/01/2018 11:00","BZN|DE-AT-LU","83314.05","76379.52"
"03/01/2018 11:00 - 03/01/2018 11:15","BZN|DE-AT-LU","83694.27","76607.16"
"03/01/2018 11:15 - 03/01/2018 11:30","BZN|DE-AT-LU","84059.81","76981.26"
"03/01/2018 11:30 - 03/01/2018 11:45","BZN|DE-AT-LU","84485.71","77224.57"
"03/01/2018 11:45 - 03/01/2018 12:00","BZN|DE-AT-LU","84365.59","76898.66"
"03/01/2018 12:00 - 03/01/2018 12:15","BZN|DE-AT-LU","83780.88","76726.19"
"03/01/2018 12:15 - 03/01/2018 12:30","BZN|DE-AT-LU","84025.09","76816.26"
"03/01/2018 12:30 - 03/01/2018 12:45","BZN|DE-AT-LU","83857.37","76611.43"
"03/01/2018 12:45 - 03/01/2018 13:00","BZN|DE-AT-LU","83502.27","76815.26"
"03/01/2018 13:00 - 03/01/2018 13:15","BZN|DE-AT-LU","83535.07","76777.97"
"03/01/2018 13:15 - 03/01/2018 13:30","BZN|DE-AT-LU","83241.87","76582.75"
"03/01/2018 13:30 - 03/01/2018 13:45","BZN|DE-AT-LU","82762.72","76253.68"
"03/01/2018 13:45 - 03/01/2018 14:00","BZN|DE-AT-LU","81908.03","75405.15"
"03/01/2018 14:00 - 03/01/2018 14:15","BZN|DE-AT-LU","81730.90","75260.90"
"03/01/2018 14:15 - 03/01/2018 14:30","BZN|DE-AT-LU","81298.55","74898.23"
"03/01/2018 14:30 - 03/01/2018 14:45","BZN|DE-AT-LU","80877.82","75014.62"
"03/01/2018 14:45 - 03/01/2018 15:00","BZN|DE-AT-LU","80679.35","75286.81"
"03/01/2018 15:00 - 03/01/2018 15:15","BZN|DE-AT-LU","80526.03","75922.94"
"03/01/2018 15:15 - 03/01/2018 15:30","BZN|DE-AT-LU","80572.91","74801.12"
"03/01/2018 15:30 - 03/01/2018 15:45","BZN|DE-AT-LU","80229.54","74627.41"
"03/01/2018 15:45 - 03/01/2018 16:00","BZN|DE-AT-LU","80391.86","74588.65"
"03/01/2018 16:00 - 03/01/2018 16:15","BZN|DE-AT-LU","81225.27","75065.01"
"03/01/2018 16:15 - 03/01/2018 16:30","BZN|DE-AT-LU","81411.38","75883.55"
"03/01/2018 16:30 - 03/01/2018 16:45","BZN|DE-AT-LU","82108.74","76873.78"
"03/01/2018 16:45 - 03/01/2018 17:00","BZN|DE-AT-LU","83681.34","76614.69"
"03/01/2018 17:00 - 03/01/2018 17:15","BZN|DE-AT-LU","84678.96","77462.46"
"03/01/2018 17:15 - 03/01/2018 17:30","BZN|DE-AT-LU","84989.48","77616.94"
"03/01/2018 17:30 - 03/01/2018 17:45","BZN|DE-AT-LU","85511.13","78067.64"
"03/01/2018 17:45 - 03/01/2018 18:00","BZN|DE-AT-LU","85551.68","77903.51"
"03/01/2018 18:00 - 03/01/2018 18:15","BZN|DE-AT-LU","85081.20","77616.83"
"03/01/2018 18:15 - 03/01/2018 18:30","BZN|DE-AT-LU","84664.78","77697.52"
"03/01/2018 18:30 - 03/01/2018 18:45","BZN|DE-AT-LU","84350.65","77360.74"
"03/01/2018 18:45 - 03/01/2018 19:00","BZN|DE-AT-LU","83953.51","77237.59"
"03/01/2018 19:00 - 03/01/2018 19:15","BZN|DE-AT-LU","83640.51","76658.38"
"03/01/2018 19:15 - 03/01/2018 19:30","BZN|DE-AT-LU","82201.44","75896.73"
"03/01/2018 19:30 - 03/01/2018 19:45","BZN|DE-AT-LU","81360.54","75112.26"
"03/01/2018 19:45 - 03/01/2018 20:00","BZN|DE-AT-LU","80633.51","74491.81"
"03/01/2018 20:00 - 03/01/2018 20:15","BZN|DE-AT-LU","79754.51","72969.90"
"03/01/2018 20:15 - 03/01/2018 20:30","BZN|DE-AT-LU","78255.45","71000.63"
"03/01/2018 20:30 - 03/01/2018 20:45","BZN|DE-AT-LU","76950.83","70312.58"
"03/01/2018 20:45 - 03/01/2018 21:00","BZN|DE-AT-LU","75586.33","69393.00"
"03/01/2018 21:00 - 03/01/2018 21:15","BZN|DE-AT-LU","74797.55","68288.00"
"03/01/2018 21:15 - 03/01/2018 21:30","BZN|DE-AT-LU","74031.90","67536.70"
"03/01/2018 21:30 - 03/01/2018 21:45","BZN|DE-AT-LU","72911.34","67228.59"
"03/01/2018 21:45 - 03/01/2018 22:00","BZN|DE-AT-LU","72159.53","66133.63"
"03/01/2018 22:00 - 03/01/2018 22:15","BZN|DE-AT-LU","72381.75","66374.69"
